relative_time,S1_EDA,S2_EDA,S3_EDA,S4_EDA,S5_EDA,S6_EDA,S7_EDA,S8_EDA,S9_EDA,S10_EDA
4381.0,1.653452,0.198885,0.398833,0.542306,0.273141,1.039407,0.512707,0.553635,0.193493,0.325725
4381.25,1.666266,0.198885,0.430872,0.544869,0.27186,1.034282,0.512707,0.554917,0.192211,0.325725
4381.5,1.708552,0.198885,0.474445,0.541025,0.27186,1.039407,0.508863,0.558761,0.194774,0.325725
4381.75,1.76109,0.197604,0.530834,0.543588,0.265455,1.047093,0.507582,0.554917,0.193493,0.328288
4382.0,1.799532,0.198885,0.589786,0.541025,0.265455,1.05478,0.507582,0.556198,0.194774,0.329569
4382.25,1.790562,0.197604,0.602601,0.544869,0.265455,1.059904,0.50502,0.399848,0.193493,0.33085
4382.5,1.77903,0.200167,0.605164,0.543588,0.268017,1.068872,0.50502,0.132001,0.194774,0.337257
4382.75,1.755964,0.196322,0.609009,0.537181,0.266736,1.079121,0.502458,0.002563,0.193493,0.333413
4383.0,1.721366,0.197604,0.606446,0.52565,0.265455,1.086807,0.501177,0.486994,0.193493,0.332132
4383.25,1.740587,0.196322,0.614135,0.521806,0.269298,1.08937,0.502458,0.011534,0.194774,0.33085
4383.5,1.720085,0.197604,0.615417,0.516681,0.268017,1.095775,0.499896,0.003845,0.193493,0.328288
4383.75,1.713678,0.197604,0.625669,0.5154,0.268017,1.099619,0.498615,0.560043,0.193493,0.333413
4384.0,1.713678,0.196322,0.625669,0.514119,0.266736,1.097056,0.498615,0.553635,0.193493,0.329569
4384.25,1.717522,0.198885,0.623106,0.516681,0.268017,1.098337,0.496052,0.553635,0.193493,0.335976
4384.5,1.716241,0.195041,0.619262,0.517963,0.262892,1.095775,0.494771,0.553635,0.193493,0.328288
4384.75,1.695738,0.196322,0.628233,0.521806,0.266736,1.095775,0.49349,0.551072,0.193493,0.329569
4385.0,1.684206,0.197604,0.607728,0.523088,0.266736,1.090651,0.49349,0.553635,0.193493,0.329569
4385.25,1.676517,0.195041,0.620543,0.521806,0.268017,1.082964,0.492209,0.551072,0.197337,0.328288
4385.5,1.654733,0.195041,0.625669,0.521806,0.266736,1.082964,0.490928,0.543383,0.193493,0.328288
4385.75,1.645763,0.196322,0.629514,0.521806,0.264173,1.07784,0.489647,0.551072,0.193493,0.328288
4386.0,1.639356,0.195041,0.637204,0.519244,0.268017,1.076559,0.489647,0.552353,0.194774,0.328288
4386.25,1.641919,0.19376,0.626951,0.517963,0.269298,1.079121,0.488366,0.54979,0.194774,0.329569
4386.5,1.668829,0.196322,0.628233,0.516681,0.266736,1.071434,0.488366,0.554917,0.193493,0.335976
4386.75,1.713678,0.19376,0.612854,0.5154,0.268017,1.06631,0.487085,0.561324,0.194774,0.327006
4387.0,1.75212,0.19376,0.612854,0.5154,0.269298,1.06631,0.489647,0.558761,0.193493,0.329569
4387.25,1.76109,0.191197,0.611572,0.5154,0.270579,1.06631,0.485804,0.116622,0.193493,0.328288
4387.5,1.759809,0.191197,0.625669,0.517963,0.268017,1.068872,0.478117,0.002563,0.194774,0.327006
4387.75,1.748276,0.192478,0.626951,0.514119,0.265455,1.072715,0.471712,0.001282,0.194774,0.327006
4388.0,1.73418,0.191197,0.63464,0.511556,0.266736,1.06631,0.452495,0.002563,0.194774,0.328288
4388.25,1.704708,0.191197,0.630796,0.510275,0.262892,1.065029,0.407657,0.002563,0.194774,0.327006
4388.5,1.67908,0.189915,0.630796,0.508994,0.264173,1.062467,0.370505,0.002563,0.194774,0.325725
4388.75,1.666266,0.191197,0.628233,0.508994,0.266736,1.059904,0.35385,0.002563,0.194774,0.332132
4389.0,1.650889,0.189915,0.638485,0.511556,0.265455,1.065029,0.337196,0.002563,0.194774,0.327006
4389.25,1.659859,0.191197,0.639767,0.508994,0.261611,1.071434,0.356413,0.002563,0.194774,0.334694
4389.5,1.702145,0.19376,0.639767,0.507713,0.257768,1.093213,0.297482,0.002563,0.194774,0.327006
4389.75,1.767497,0.191197,0.639767,0.506431,0.262892,1.097056,0.209086,0.571577,0.196055,0.328288
4390.0,1.811065,0.191197,0.638485,0.50515,0.261611,1.1009,0.198837,0.006408,0.194774,0.325725
4390.25,1.825161,0.191197,0.637204,0.506431,0.259049,1.097056,0.276984,0.002563,0.196055,0.324444
4390.5,1.821316,0.195041,0.638485,0.503869,0.262892,1.097056,0.371786,0.003845,0.194774,0.325725
4390.75,1.811065,0.192478,0.637204,0.507713,0.262892,1.093213,0.367942,0.003845,0.194774,0.324444
4391.0,1.782874,0.19376,0.63464,0.502587,0.262892,1.088089,0.35385,0.002563,0.194774,0.323162
4391.25,1.750839,0.191197,0.63464,0.503869,0.261611,1.082964,0.351288,0.014097,0.196055,0.323162
4391.5,1.723929,0.191197,0.63464,0.501306,0.264173,1.081683,0.419186,0.003845,0.196055,0.321881
4391.75,1.707271,0.192478,0.633359,0.502587,0.264173,1.080402,0.396127,0.003845,0.196055,0.321881
4392.0,1.686768,0.189915,0.632077,0.496181,0.264173,1.073997,0.4115,0.002563,0.196055,0.3206
4392.25,1.672673,0.191197,0.629514,0.497463,0.261611,1.071434,0.421749,0.002563,0.196055,0.321881
4392.5,1.664984,0.19376,0.628233,0.498744,0.261611,1.065029,0.442246,0.520314,0.196055,0.321881
4392.75,1.656015,0.189915,0.626951,0.498744,0.262892,1.057342,0.453776,0.635655,0.194774,0.3206
4393.0,1.65217,0.189915,0.625669,0.4949,0.261611,1.05478,0.460182,0.640781,0.194774,0.321881
4393.25,1.648326,0.188634,0.625669,0.498744,0.26033,1.053499,0.464025,0.166603,0.196055,0.3206
4393.5,1.65217,0.187353,0.624388,0.500025,0.26033,1.047093,0.461463,0.002563,0.194774,0.3206
4393.75,1.664984,0.187353,0.623106,0.496181,0.26033,1.044531,0.461463,0.744588,0.194774,0.323162
4394.0,1.705989,0.188634,0.623106,0.496181,0.257768,1.045812,0.458901,0.097666,0.194774,0.328288
4394.25,1.77006,0.188634,0.619262,0.4949,0.257768,1.045812,0.458901,0.0,0.194774,0.323162
4394.5,1.832849,0.187353,0.619262,0.4949,0.255206,1.04325,0.455057,0.0,0.196055,0.321881
4394.75,1.844382,0.189915,0.619262,0.4949,0.259049,1.04325,0.456338,0.0,0.196055,0.318037
4395.0,1.841819,0.186071,0.61798,0.491056,0.257768,1.041969,0.455057,0.0,0.194774,0.323162
4395.25,1.822598,0.187353,0.616699,0.491056,0.261611,1.045812,0.452495,0.0,0.196055,0.324444
4395.5,1.798251,0.18479,0.612854,0.489775,0.255206,1.040688,0.448652,0.0,0.196055,0.321881
4395.75,1.776467,0.186071,0.611572,0.492337,0.256487,1.039407,0.447371,0.0,0.194774,0.325725
4396.0,1.745713,0.18479,0.611572,0.491056,0.259049,1.038126,0.447371,0.0,0.196055,0.3206
4396.25,1.713678,0.187353,0.610291,0.488494,0.257768,1.036845,0.444808,0.0,0.194774,0.315474
4396.5,1.693175,0.187353,0.609009,0.488494,0.257768,1.035564,0.444808,0.601053,0.1999,0.31163
4396.75,1.684206,0.186071,0.609009,0.488494,0.252644,1.033001,0.442246,0.01666,0.196055,0.324444
4397.0,1.680361,0.187353,0.605164,0.485931,0.257768,1.03172,0.444808,0.0,0.194774,0.327006
4397.25,1.685487,0.183508,0.579533,0.487212,0.256487,1.030439,0.44609,0.001282,0.194774,0.323162
4397.5,1.67011,0.18479,0.567999,0.485931,0.255206,1.03172,0.440965,0.001282,0.193493,0.327006
4397.75,1.675236,0.183508,0.570562,0.485931,0.256487,1.029158,0.438403,0.003845,0.194774,0.321881
4398.0,1.673954,0.18479,0.566718,0.485931,0.259049,1.026596,0.438403,0.003845,0.197337,0.324444
4398.25,1.657296,0.182227,0.559028,0.487212,0.256487,1.024034,0.439684,0.002563,0.196055,0.323162
4398.5,1.65217,0.183508,0.556465,0.48465,0.257768,1.022753,0.439684,0.002563,0.196055,0.323162
4398.75,1.650889,0.18479,0.557747,0.48465,0.259049,1.015066,0.435841,0.624121,0.194774,0.321881
4399.0,1.648326,0.18479,0.56031,0.482087,0.252644,1.013785,0.435841,0.627966,0.196055,0.3206
4399.25,1.644482,0.182227,0.559028,0.483369,0.251362,1.013785,0.43456,0.007689,0.1999,0.321881
4399.5,1.639356,0.182227,0.561591,0.48465,0.252644,1.012504,0.433279,0.001282,0.196055,0.319318
4399.75,1.635512,0.186071,0.561591,0.480806,0.252644,1.011223,0.433279,0.002563,0.196055,0.325725
4400.0,1.632949,0.183508,0.557747,0.476962,0.253925,1.011223,0.431997,0.002563,0.196055,0.323162
4400.25,1.626542,0.182227,0.56031,0.479525,0.253925,1.011223,0.431997,0.001282,0.194774,0.3206
4400.5,1.647045,0.187353,0.561591,0.482087,0.252644,1.009942,0.439684,0.0,0.196055,0.324444
4400.75,1.686768,0.180946,0.557747,0.479525,0.252644,1.00866,0.435841,0.003845,0.192211,0.321881
4401.0,1.76109,0.180946,0.559028,0.478244,0.251362,1.006098,0.433279,0.001282,0.194774,0.3206
4401.25,1.835412,0.182227,0.561591,0.475681,0.250081,1.002255,0.428154,0.001282,0.194774,0.319318
4401.5,1.884105,0.180946,0.564154,0.475681,0.250081,0.999693,0.425592,0.003845,0.194774,0.318037
4401.75,1.902045,0.179664,0.561591,0.479525,0.252644,0.997131,0.414062,0.002563,0.194774,0.3206
4402.0,1.893075,0.179664,0.56031,0.4744,0.250081,0.997131,0.426873,0.003845,0.193493,0.319318
4402.25,1.871291,0.178383,0.557747,0.476962,0.250081,0.995849,0.456338,0.001282,0.194774,0.3206
4402.5,1.837975,0.179664,0.557747,0.473119,0.252644,0.994568,0.453776,0.002563,0.194774,0.318037
4402.75,1.802095,0.179664,0.557747,0.476962,0.250081,0.994568,0.433279,0.001282,0.193493,0.3206
4403.0,1.768778,0.178383,0.555184,0.471837,0.255206,0.994568,0.415343,0.002563,0.194774,0.319318
4403.25,1.739306,0.180946,0.555184,0.470556,0.252644,0.995849,0.369224,0.002563,0.194774,0.324444
4403.5,1.721366,0.182227,0.556465,0.471837,0.252644,0.994568,0.35385,0.002563,0.198618,0.323162
4403.75,1.705989,0.17582,0.553902,0.471837,0.252644,0.992006,0.320542,0.001282,0.194774,0.321881
4404.0,1.691894,0.179664,0.55262,0.471837,0.253925,0.989444,0.364099,0.002563,0.194774,0.323162
4404.25,1.684206,0.179664,0.523144,0.469275,0.251362,0.986882,0.392283,0.002563,0.196055,0.3206
4404.5,1.684206,0.178383,0.482134,0.470556,0.250081,0.980476,0.364099,0.003845,0.194774,0.319318
4404.75,1.676517,0.179664,0.455222,0.469275,0.250081,0.977914,0.301325,0.002563,0.194774,0.321881
4405.0,1.668829,0.182227,0.474445,0.471837,0.250081,0.976633,0.384597,0.513907,0.192211,0.3206
4405.25,1.67011,0.182227,0.47829,0.466712,0.250081,0.975352,0.375629,0.148661,0.194774,0.3206
4405.5,1.666266,0.182227,0.484698,0.528144,0.251362,0.971509,0.393564,0.002563,0.193493,0.324444
4405.75,1.663703,0.183508,0.482134,0.535831,0.247519,0.974071,0.397408,0.002563,0.194774,0.323162
4406.0,1.677799,0.182227,0.456503,0.53455,0.244957,0.970227,0.401251,0.002563,0.197337,0.324444
4406.25,1.713678,0.180946,0.442406,0.539675,0.243676,0.97279,0.402532,0.003845,0.194774,0.324444
4406.5,1.750839,0.183508,0.435998,0.531987,0.243676,0.970227,0.405094,0.001282,0.193493,0.324444
4406.75,1.782874,0.178383,0.43728,0.531987,0.244957,0.963822,0.403813,0.003845,0.193493,0.321881
4407.0,1.798251,0.178383,0.433435,0.530706,0.242395,0.967665,0.403813,0.002563,0.194774,0.323162
4407.25,1.796969,0.180946,0.42959,0.531987,0.244957,0.959979,0.401251,0.005126,0.193493,0.327006
4407.5,1.790562,0.178383,0.428309,0.530706,0.241114,0.96126,0.402532,0.002563,0.193493,0.333413
4407.75,1.773904,0.177101,0.419338,0.535831,0.242395,0.956135,0.403813,0.003845,0.194774,0.314193
4408.0,1.759809,0.179664,0.418056,0.530706,0.243676,0.959979,0.401251,0.002563,0.193493,0.316756
4408.25,1.727773,0.17582,0.41293,0.529425,0.246238,0.96126,0.401251,0.001282,0.194774,0.312912
4408.5,1.708552,0.17582,0.409085,0.529425,0.2488,0.974071,0.405094,0.173011,0.194774,0.325725
4408.75,1.698301,0.177101,0.409085,0.529425,0.243676,0.988163,0.407657,0.001282,0.194774,0.321881
4409.0,1.694457,0.178383,0.427027,0.533269,0.246238,0.992006,0.407657,0.003845,0.197337,0.3206
4409.25,1.681643,0.177101,0.434717,0.526862,0.244957,0.993287,0.402532,0.002563,0.194774,0.318037
4409.5,1.677799,0.177101,0.447532,0.5243,0.243676,0.998412,0.405094,0.003845,0.194774,0.318037
4409.75,1.67908,0.178383,0.456503,0.525581,0.247519,0.998412,0.403813,0.003845,0.194774,0.321881
4410.0,1.672673,0.17582,0.459066,0.5243,0.244957,0.994568,0.405094,0.002563,0.194774,0.319318
4410.25,1.663703,0.17582,0.460348,0.523018,0.247519,0.994568,0.406375,0.005126,0.194774,0.319318
4410.5,1.662422,0.177101,0.489824,0.521737,0.244957,0.992006,0.402532,0.003845,0.193493,0.324444
4410.75,1.644482,0.174538,0.506484,0.523018,0.247519,0.989444,0.39997,0.002563,0.194774,0.318037
4411.0,1.649608,0.17582,0.509047,0.523018,0.247519,0.98432,0.39997,0.002563,0.196055,0.321881
4411.25,1.647045,0.177101,0.51161,0.5243,0.244957,0.983038,0.397408,0.002563,0.194774,0.318037
4411.5,1.648326,0.179664,0.51161,0.520456,0.247519,0.979195,0.397408,0.002563,0.194774,0.316756
4411.75,1.653452,0.180946,0.514174,0.523018,0.251362,0.977914,0.397408,0.644626,0.196055,0.318037
4412.0,1.657296,0.183508,0.516737,0.520456,0.247519,0.975352,0.389721,0.143535,0.194774,0.318037
4412.25,1.681643,0.183508,0.5193,0.520456,0.250081,0.971509,0.393564,0.002563,0.194774,0.319318
4412.5,1.725211,0.183508,0.520581,0.520456,0.251362,0.976633,0.394846,0.003845,0.194774,0.319318
4412.75,1.771341,0.18479,0.520581,0.5243,0.250081,0.977914,0.392283,0.478023,0.194774,0.315474
4413.0,1.805939,0.183508,0.5193,0.519175,0.251362,0.977914,0.393564,0.003845,0.194774,0.316756
4413.25,1.818753,0.183508,0.521863,0.516612,0.250081,0.976633,0.389721,0.003845,0.196055,0.321881
4413.5,1.818753,0.186071,0.528271,0.516612,0.255206,0.980476,0.389721,0.002563,0.194774,0.318037
4413.75,1.821316,0.183508,0.533397,0.515331,0.255206,0.975352,0.393564,0.002563,0.196055,0.316756
4414.0,1.809784,0.18479,0.575689,0.517893,0.259049,0.971509,0.393564,0.003845,0.194774,0.316756
4414.25,1.771341,0.186071,0.551339,0.515331,0.259049,0.974071,0.389721,0.001282,0.196055,0.319318
4414.5,1.755964,0.186071,0.547494,0.517893,0.26033,0.995849,0.391002,0.694607,0.198618,0.3206
4414.75,1.745713,0.188634,0.547494,0.516612,0.264173,1.016347,0.38844,0.0,0.197337,0.316756
4415.0,1.73418,0.18479,0.546213,0.516612,0.261611,1.004817,0.385878,0.0,0.198618,0.318037
4415.25,1.721366,0.188634,0.551339,0.515331,0.264173,0.989444,0.387159,0.0,0.197337,0.318037
4415.5,1.718804,0.188634,0.550057,0.512768,0.264173,1.018909,0.38844,0.0,0.196055,0.318037
4415.75,1.711115,0.18479,0.546213,0.51405,0.259049,1.000974,0.393564,0.0,0.196055,0.315474
4416.0,1.708552,0.18479,0.543649,0.51405,0.26033,1.035564,0.371786,0.0,0.194774,0.315474
4416.25,1.694457,0.182227,0.544931,0.515331,0.255206,1.035564,0.362818,0.0,0.196055,0.321881
4416.5,1.693175,0.18479,0.541086,0.511487,0.256487,1.03172,0.375629,0.0,0.196055,0.314193
4416.75,1.707271,0.183508,0.538523,0.511487,0.26033,1.048375,0.380753,0.001282,0.194774,0.316756
4417.0,1.757246,0.183508,0.537242,0.511487,0.253925,1.050937,0.348726,0.001282,0.194774,0.316756
4417.25,1.820035,0.183508,0.538523,0.511487,0.257768,1.011223,0.351288,0.001282,0.197337,0.3206
4417.5,1.886668,0.17582,0.534679,0.512768,0.256487,0.994568,0.305169,0.001282,0.196055,0.315474
4417.75,1.862321,0.17582,0.533397,0.510206,0.253925,0.997131,0.276984,0.005126,0.197337,0.314193
4418.0,1.741869,0.17582,0.534679,0.510206,0.253925,1.011223,0.256487,0.002563,0.196055,0.315474
4418.25,1.66114,0.179664,0.534679,0.511487,0.252644,1.013785,0.312855,0.001282,0.1999,0.312912
4418.5,1.763653,0.173257,0.534679,0.507643,0.253925,1.024034,0.34232,0.001282,0.196055,0.314193
4418.75,1.941769,0.17582,0.53596,0.508925,0.2488,1.030439,0.250081,0.002563,0.196055,0.315474
4419.0,1.922747,0.177101,0.53596,0.506362,0.252644,1.035564,0.315417,0.005126,0.196055,0.318037
4419.25,1.8433,0.177101,0.538523,0.510206,0.251362,1.039407,0.350007,0.001282,0.196055,0.328288
4419.5,1.802294,0.17582,0.53596,0.510206,0.250081,1.041969,0.352569,0.003845,0.196055,0.319318
4419.75,1.765134,0.177101,0.533397,0.506362,0.252644,1.035564,0.351288,0.002563,0.194774,0.3206
4420.0,1.733098,0.177101,0.532115,0.507643,0.253925,1.035564,0.356413,0.002563,0.196055,0.318037
4420.25,1.733098,0.174538,0.529552,0.505081,0.251362,1.026596,0.358975,0.565169,0.194774,0.315474
4420.5,1.71644,0.179664,0.528271,0.507643,0.252644,1.016347,0.378191,0.08202,0.197337,0.314193
4420.75,1.701063,0.177101,0.528271,0.506362,0.2488,0.985601,0.384597,0.003845,0.194774,0.314193
4421.0,1.685686,0.177101,0.53596,0.510206,0.2488,1.02019,0.382035,0.002563,0.196055,0.315474
4421.25,1.672872,0.17582,0.542368,0.505081,0.250081,0.988163,0.384597,0.002563,0.196055,0.312912
4421.5,1.665184,0.174538,0.544931,0.5038,0.2488,0.963822,0.389721,0.002563,0.196055,0.316756
4421.75,1.658777,0.174538,0.544931,0.502518,0.250081,0.944605,0.406375,0.002563,0.196055,0.314193
4422.0,1.65237,0.174538,0.544931,0.5038,0.246238,0.965004,0.417905,0.002563,0.197337,0.315474
4422.25,1.645963,0.174538,0.544931,0.5038,0.246238,0.961161,0.403813,0.003845,0.197337,0.315474
4422.5,1.642118,0.17582,0.542368,0.502518,0.250081,0.958598,0.487085,0.003845,0.197337,0.323162
4422.75,1.639556,0.17582,0.541086,0.502518,0.244957,0.952193,0.534485,0.548509,0.198618,0.31163
4423.0,1.63443,0.174538,0.542368,0.501237,0.246238,0.941944,0.494771,0.675383,0.197337,0.315474
4423.25,1.622897,0.174538,0.538523,0.501237,0.242395,0.940663,0.476836,0.630796,0.197337,0.314193
4423.5,1.628023,0.174538,0.538523,0.501237,0.244957,0.930414,0.440965,0.011801,0.197337,0.315474
4423.75,1.619053,0.174538,0.537242,0.498675,0.243676,0.912479,0.425592,0.540819,0.197337,0.314193
4424.0,1.604958,0.174538,0.537242,0.498675,0.242395,0.917603,0.424311,0.638218,0.198618,0.316756
4424.25,1.60752,0.173257,0.546213,0.496112,0.243676,0.935539,0.408938,0.620276,0.201181,0.314193
4424.5,1.620335,0.174538,0.584659,0.498675,0.243676,0.949631,0.37691,0.511343,0.197337,0.315474
4424.75,1.644681,0.17582,0.582096,0.497393,0.244957,0.968847,0.337196,0.676665,0.198618,0.315474
4425.0,1.684405,0.17582,0.561591,0.498675,0.244957,0.967566,0.335915,0.573125,0.198618,0.312912
4425.25,1.721566,0.174538,0.550057,0.497393,0.246238,0.966285,0.338477,0.516737,0.198618,0.31163
4425.5,1.760008,0.178383,0.546213,0.497393,0.244957,0.962442,0.350007,0.151491,0.1999,0.314193
4425.75,1.758727,0.173257,0.544931,0.496112,0.244957,0.968847,0.356413,0.374483,0.198618,0.312912
4426.0,1.761289,0.17582,0.569281,0.49355,0.243676,0.976534,0.387159,0.553902,0.198618,0.312912
4426.25,1.751038,0.173257,0.600038,0.494831,0.241114,0.973972,0.391002,0.561591,0.1999,0.314193
4426.5,1.736943,0.174538,0.550057,0.49355,0.243676,0.958598,0.374348,0.569281,0.198618,0.314193
4426.75,1.717721,0.173257,0.542368,0.496112,0.241114,0.929133,0.370505,0.0,0.198618,0.315474
4427.0,1.699782,0.17582,0.544931,0.497393,0.241114,0.904792,0.403813,0.440858,0.198618,0.316756
4427.25,1.680561,0.173257,0.539805,0.497393,0.242395,0.906073,0.383316,0.115341,0.197337,0.3206
4427.5,1.672872,0.171976,0.537242,0.49355,0.242395,0.903511,0.407657,0.119185,0.198618,0.314193
4427.75,1.671591,0.173257,0.53596,0.49355,0.243676,0.900949,0.403813,0.584393,0.198618,0.315474
4428.0,1.680561,0.170694,0.533397,0.492268,0.238551,0.899668,0.407657,0.0,0.197337,0.315474
4428.25,1.692093,0.173257,0.530834,0.49355,0.241114,0.912479,0.42303,0.001282,0.197337,0.314193
4428.5,1.693375,0.173257,0.525708,0.492268,0.239833,0.926571,0.417905,0.0,0.198618,0.316756
4428.75,1.683123,0.171976,0.528271,0.490987,0.242395,0.968847,0.408938,0.001282,0.198618,0.309068
4429.0,1.683123,0.171976,0.530834,0.490987,0.241114,0.94835,0.415343,0.001282,0.198618,0.302661
4429.25,1.676716,0.173257,0.528271,0.488425,0.238551,0.953474,0.414062,0.002563,0.198618,0.31163
4429.5,1.663902,0.173257,0.530834,0.489706,0.239833,0.962442,0.375629,0.001282,0.198618,0.316756
4429.75,1.660058,0.171976,0.528271,0.488425,0.239833,0.966285,0.391002,0.593363,0.197337,0.316756
4430.0,1.697219,0.17582,0.528271,0.488425,0.239833,0.968847,0.366661,0.225555,0.198618,0.318037
4430.25,1.763852,0.171976,0.526989,0.488425,0.239833,0.986783,0.335915,0.002563,0.198618,0.315474
4430.5,1.835611,0.173257,0.524426,0.49355,0.238551,0.991907,0.321823,0.003845,0.198618,0.314193
4430.75,1.890712,0.171976,0.525708,0.501237,0.238551,0.977815,0.335915,0.002563,0.198618,0.314193
4431.0,1.90737,0.174538,0.526989,0.5038,0.239833,0.966285,0.392283,0.002563,0.1999,0.315474
4431.25,1.911214,0.171976,0.524426,0.498675,0.235989,0.972691,0.367942,0.001282,0.198618,0.315474
4431.5,1.902244,0.171976,0.524426,0.494831,0.241114,1.03034,0.360256,0.002563,0.198618,0.3206
4431.75,1.863802,0.174538,0.524426,0.490987,0.23727,1.086708,0.397408,0.002563,0.1999,0.315474
4432.0,1.826641,0.174538,0.523144,0.5038,0.238551,1.104644,0.392283,0.003845,0.198618,0.316756
4432.25,1.793325,0.170694,0.523144,0.501237,0.23727,1.089271,0.402532,0.003845,0.198618,0.316756
4432.5,1.761289,0.173257,0.5193,0.502518,0.23727,1.082865,0.407657,0.002563,0.1999,0.316756
4432.75,1.736943,0.174538,0.521863,0.497393,0.23727,1.082865,0.4115,0.535693,0.198618,0.316756
4433.0,1.71644,0.171976,0.524426,0.492268,0.235989,1.07646,0.406375,0.002563,0.1999,0.312912
4433.25,1.697219,0.173257,0.521863,0.494831,0.23727,1.07646,0.405094,0.003845,0.198618,0.302661
4433.5,1.685686,0.171976,0.516737,0.49355,0.23727,1.08799,0.39997,0.315264,0.198618,0.315474
4433.75,1.675435,0.170694,0.518018,0.49355,0.235989,1.107206,0.393564,0.699733,0.1999,0.316756
4434.0,1.665184,0.171976,0.521863,0.494831,0.234708,1.139234,0.406375,0.621825,0.198618,0.314193
4434.25,1.658777,0.169413,0.532115,0.494831,0.234708,1.161012,0.412781,0.547494,0.198618,0.305224
4434.5,1.653651,0.171976,0.537242,0.49355,0.233427,1.195602,0.414062,0.534679,0.198618,0.300098
4434.75,1.642118,0.173257,0.538523,0.49355,0.235989,1.209694,0.417905,0.570562,0.198618,0.29241
