relative_time,S1_HR,S2_HR,S3_HR,S4_HR,S5_HR,S6_HR,S7_HR,S8_HR,S9_HR,S10_HR
316.0,116.02,161.17,189.88,163.32,136.73,111.25,118.43,190.23,102.75,126.73
317.0,115.7,161.38,189.92,163.57,136.1,111.22,118.57,190.47,103.02,126.58
318.0,115.33,161.63,189.9,163.93,135.43,111.2,118.72,190.73,103.33,126.67
319.0,114.83,161.87,189.92,164.27,134.82,111.27,118.88,191.05,103.73,126.72
320.0,114.28,162.08,189.7,164.58,134.18,111.33,119.05,191.37,104.13,126.78
321.0,113.72,162.23,189.35,164.97,133.62,111.4,119.17,191.63,104.57,126.83
322.0,113.13,162.33,188.93,165.32,133.08,111.47,119.28,191.95,105.02,126.88
323.0,112.5,162.38,188.5,165.75,132.72,111.57,119.42,192.28,105.45,127.2
324.0,111.88,162.45,188.12,166.22,132.33,111.65,119.68,192.45,105.93,127.5
325.0,111.22,162.52,187.77,166.72,131.93,111.73,120.02,192.5,106.38,127.73
326.0,110.5,162.57,187.42,167.17,131.5,111.77,120.32,192.67,106.88,127.95
327.0,109.8,162.6,187.07,167.45,131.08,111.75,120.6,192.85,107.48,128.17
328.0,109.12,162.63,186.7,167.58,130.58,111.75,121.02,193.03,108.07,128.37
329.0,108.45,162.73,186.18,167.65,130.15,111.8,121.42,193.23,108.65,128.52
330.0,107.95,162.85,185.72,167.7,129.73,111.87,121.92,193.4,109.22,128.72
331.0,107.47,162.98,185.25,167.7,129.27,111.95,122.47,193.53,109.78,128.97
332.0,106.93,163.13,184.8,167.75,128.8,112.05,123.02,193.63,110.27,129.13
333.0,106.43,163.1,184.33,168.17,128.3,112.15,123.58,193.77,110.72,129.28
334.0,105.98,163.03,183.85,168.48,127.78,112.23,124.15,193.9,111.18,129.45
335.0,105.57,163.0,183.37,168.75,127.23,112.28,124.73,194.05,111.6,129.6
336.0,105.12,162.93,182.87,168.98,126.73,112.37,125.38,194.18,112.0,129.67
337.0,104.87,162.88,182.35,169.25,126.27,112.4,126.05,194.27,112.42,129.75
338.0,104.62,162.78,181.83,169.55,125.87,112.3,126.65,194.33,112.83,129.8
339.0,104.53,162.7,181.23,169.73,125.48,112.25,127.33,194.4,113.18,129.83
340.0,104.42,162.58,180.63,169.9,125.08,112.02,128.02,194.5,113.6,129.93
341.0,104.32,162.43,180.02,170.08,124.65,111.8,128.77,194.6,114.03,130.03
342.0,104.25,162.28,179.83,170.27,124.22,111.58,128.45,194.75,114.52,129.98
343.0,104.32,161.77,179.63,170.45,123.75,111.42,128.12,194.93,115.1,130.13
344.0,104.6,161.27,179.43,170.65,123.3,111.18,127.82,195.22,115.65,130.37
345.0,104.83,160.78,179.25,170.85,122.82,110.97,127.4,195.43,116.15,130.6
346.0,105.08,160.27,179.08,171.0,122.65,110.77,126.95,195.65,116.63,130.82
347.0,105.37,159.77,178.9,171.22,122.7,110.55,126.53,195.87,117.17,131.1
348.0,105.63,159.25,178.68,171.5,122.87,110.28,126.15,196.18,117.7,131.43
349.0,106.15,158.75,178.47,171.87,123.1,110.03,125.78,196.5,118.25,131.78
350.0,106.58,158.25,178.22,172.27,123.4,109.82,125.43,196.83,118.8,132.13
351.0,107.03,157.78,178.07,172.93,123.73,109.65,125.08,197.17,119.4,132.5
352.0,107.55,157.37,177.88,173.62,124.0,109.53,124.75,197.58,119.93,132.88
353.0,107.98,157.03,177.68,174.32,124.32,109.38,124.45,197.97,120.65,133.25
354.0,108.4,156.72,177.48,175.03,124.65,109.27,124.15,198.27,121.33,133.62
355.0,108.82,156.42,177.23,175.67,124.95,109.18,123.93,198.62,122.0,133.95
356.0,109.23,156.13,177.25,176.32,125.25,109.13,123.72,198.93,122.73,134.32
357.0,109.65,155.83,177.28,176.98,125.48,109.03,123.48,199.27,123.47,134.63
358.0,109.9,155.57,177.4,177.67,125.8,108.95,123.43,199.63,124.18,134.97
359.0,110.08,155.27,177.48,178.12,126.13,108.8,123.38,199.77,124.92,135.33
360.0,110.32,154.97,177.55,178.53,126.47,108.62,123.58,199.9,125.63,135.73
361.0,110.5,154.63,177.63,178.9,126.8,108.47,123.8,200.03,126.23,135.95
362.0,110.8,154.32,177.8,179.2,127.23,108.23,124.03,200.12,126.72,136.22
363.0,111.12,153.97,177.93,179.48,127.65,108.0,124.28,200.0,127.2,136.5
364.0,111.72,153.47,178.0,179.73,128.03,107.77,124.52,200.12,127.65,136.77
365.0,112.28,152.92,178.03,179.9,128.43,107.55,124.65,200.23,128.13,137.05
366.0,112.87,152.38,178.13,180.07,128.82,107.33,124.78,200.33,128.57,137.5
367.0,113.48,151.88,178.23,180.25,129.15,107.05,124.9,200.0,128.98,137.97
368.0,114.1,151.37,178.35,180.42,129.48,106.82,125.27,199.67,129.4,138.38
369.0,114.7,150.8,178.43,180.55,129.87,106.57,125.6,199.33,129.83,138.77
370.0,115.32,150.3,178.2,180.67,130.3,106.25,125.9,199.07,130.23,139.15
371.0,115.92,149.72,177.92,180.75,130.73,105.77,126.25,198.85,130.65,139.57
372.0,116.52,149.13,177.68,180.73,131.2,105.77,126.57,198.7,131.03,139.95
373.0,117.13,148.58,177.48,180.72,131.63,105.85,126.85,198.97,131.47,140.57
374.0,117.73,148.05,177.18,180.7,132.03,105.9,127.0,199.25,131.87,141.18
375.0,118.32,147.48,176.9,180.65,132.25,105.98,127.02,198.95,132.53,141.88
376.0,118.82,146.92,176.58,180.67,132.45,106.05,127.03,198.37,133.18,142.13
377.0,119.33,146.42,176.3,180.52,132.62,106.17,127.1,197.87,133.77,142.4
378.0,119.9,145.9,176.02,180.23,132.82,106.28,127.17,197.35,134.33,142.47
379.0,120.57,145.38,175.73,179.97,132.97,106.43,127.13,196.8,135.0,142.57
380.0,121.28,144.87,175.58,179.72,133.12,106.58,127.1,196.4,135.57,142.7
381.0,122.13,144.33,175.47,179.47,133.27,106.93,127.08,196.12,136.1,142.83
382.0,122.95,143.85,175.38,179.18,133.4,107.35,127.07,195.77,136.62,142.97
383.0,123.78,143.42,175.32,178.83,133.52,107.73,126.98,195.38,137.18,143.08
384.0,124.62,143.0,175.18,178.47,133.62,108.08,126.85,195.0,137.67,143.17
385.0,125.42,142.57,175.03,178.02,133.75,108.4,126.63,194.75,138.2,143.28
386.0,126.23,142.18,174.85,177.62,133.92,108.88,126.48,194.37,138.67,143.38
387.0,127.03,141.8,174.58,177.02,134.12,109.37,126.32,193.95,139.07,143.48
388.0,127.77,140.98,174.33,176.4,134.37,109.87,126.1,193.57,139.45,143.53
389.0,128.53,140.13,174.05,175.82,134.35,110.27,125.82,193.12,139.88,143.63
390.0,129.3,139.2,173.7,175.27,134.27,110.67,125.5,192.67,140.32,143.72
391.0,130.03,138.42,173.32,174.7,134.25,111.05,125.08,192.23,140.7,143.73
392.0,130.8,137.62,172.97,174.12,134.23,111.45,124.72,191.82,141.23,143.78
393.0,131.5,137.02,172.65,173.58,134.22,111.8,124.33,191.33,141.77,143.8
394.0,132.25,136.4,172.23,173.13,134.2,112.1,123.97,190.83,142.3,143.8
395.0,132.98,135.83,171.85,172.75,134.22,112.48,123.57,190.3,142.9,143.8
396.0,133.75,135.23,171.43,172.35,134.22,112.9,123.18,189.72,143.5,143.87
397.0,134.32,134.63,171.03,171.95,134.23,113.37,122.77,189.15,144.13,143.95
398.0,134.9,134.05,170.68,171.53,134.27,113.95,122.42,188.7,144.78,144.08
399.0,135.47,133.43,170.43,171.23,134.03,114.5,121.92,188.25,145.42,144.22
400.0,135.98,132.87,170.08,170.95,133.8,115.07,121.43,187.78,146.02,144.32
401.0,136.47,132.33,169.72,170.68,133.57,115.63,121.05,187.3,146.65,144.43
402.0,136.82,131.78,169.37,170.43,133.3,116.18,120.93,186.8,147.28,144.62
403.0,137.12,131.6,169.03,170.2,133.0,116.67,120.78,186.28,147.77,144.7
404.0,137.38,131.35,168.63,170.0,132.7,117.23,120.68,185.7,148.27,144.83
405.0,137.68,131.12,168.23,169.83,132.35,117.82,120.55,185.03,148.6,144.82
406.0,137.97,130.88,167.82,169.72,131.95,118.42,120.3,184.37,148.95,144.88
407.0,138.15,130.6,167.4,169.57,131.33,119.0,120.05,183.67,149.32,144.95
408.0,138.37,130.33,167.02,169.4,130.52,119.62,119.88,182.9,149.7,145.02
409.0,138.35,130.02,166.63,169.15,129.6,120.23,119.67,182.22,149.88,145.02
410.0,138.4,129.72,166.18,168.9,128.75,120.83,119.37,181.53,150.07,145.02
411.0,138.47,129.42,165.72,168.47,127.88,121.37,119.25,180.87,150.25,145.03
412.0,138.53,129.05,165.25,168.05,127.05,121.85,119.17,180.27,150.48,144.95
413.0,138.62,128.65,164.75,167.55,126.15,122.33,119.05,179.72,150.53,144.9
414.0,138.67,128.2,164.27,167.03,125.28,122.78,118.93,179.18,150.62,144.85
415.0,138.68,127.72,163.83,166.58,124.42,123.23,118.93,178.67,150.68,144.78
416.0,138.67,127.2,163.18,165.87,123.43,123.7,118.88,178.23,150.57,144.72
417.0,138.65,126.7,162.58,165.15,123.23,124.15,118.92,177.77,150.33,144.72
418.0,138.63,126.22,161.97,164.45,123.02,124.6,118.9,177.3,150.1,144.72
419.0,138.68,125.68,161.4,163.83,122.83,125.03,118.88,176.87,149.82,144.63
420.0,138.85,125.17,160.9,163.3,122.72,125.47,118.57,176.47,149.53,144.33
421.0,139.03,124.67,160.33,162.75,122.67,125.85,118.25,176.07,149.3,144.25
422.0,139.22,124.13,159.68,162.17,122.6,126.23,117.88,175.48,149.13,143.95
423.0,139.38,123.65,159.05,161.65,122.55,126.55,117.52,175.15,148.98,143.63
424.0,139.63,123.35,158.43,161.13,122.55,126.9,117.22,174.57,148.85,143.35
425.0,139.88,123.02,157.82,160.68,122.55,127.27,116.97,173.98,148.68,143.08
426.0,140.13,122.78,157.12,160.33,122.55,127.63,116.78,173.43,148.47,142.68
427.0,140.35,122.55,156.47,159.95,122.62,127.98,116.6,173.45,148.25,142.27
428.0,140.57,122.38,155.88,159.55,122.65,128.33,116.22,173.45,148.07,141.85
429.0,140.83,122.33,155.37,159.13,122.63,128.7,115.83,173.35,147.9,141.48
430.0,141.12,122.2,155.15,158.73,122.62,129.02,115.57,173.05,147.87,141.08
431.0,141.38,122.07,155.1,158.35,122.63,129.52,115.25,172.7,147.87,140.68
432.0,141.85,121.95,154.95,158.15,122.63,129.73,114.93,172.35,147.92,140.22
433.0,142.33,121.78,154.8,158.02,122.63,129.87,114.7,171.83,147.88,139.55
434.0,142.83,121.58,154.7,157.87,122.63,130.0,114.63,171.37,147.85,138.87
435.0,143.33,121.47,154.58,157.85,122.57,130.12,114.67,171.5,147.57,138.08
436.0,143.8,121.32,154.5,157.73,122.45,130.18,114.67,171.63,147.32,137.55
437.0,144.25,121.17,154.4,157.73,122.35,130.22,114.67,171.83,147.05,136.98
438.0,144.62,121.03,154.3,157.73,122.42,130.23,114.67,172.33,146.75,136.37
439.0,145.0,120.92,154.18,157.72,122.52,130.18,114.75,172.93,146.27,135.75
440.0,145.32,120.87,154.12,157.7,122.62,130.15,114.82,173.22,145.78,134.98
441.0,145.48,120.85,154.03,157.67,122.67,129.82,114.88,173.33,145.32,134.25
442.0,145.7,120.78,153.93,157.62,122.7,129.37,114.97,173.45,144.87,133.53
443.0,145.9,120.63,153.82,157.63,122.75,128.93,115.1,173.6,144.38,132.88
444.0,146.08,120.52,153.72,157.6,122.77,128.5,115.25,173.73,143.95,132.27
445.0,146.33,120.42,153.6,157.63,122.83,128.07,115.47,173.88,143.48,131.67
446.0,146.53,120.33,153.53,157.67,122.92,127.45,115.65,174.03,143.05,131.15
447.0,146.75,120.23,153.58,157.7,123.05,126.85,115.85,174.2,142.65,130.6
448.0,147.05,120.55,153.6,157.75,123.2,126.23,116.1,174.33,142.3,130.08
449.0,147.32,120.98,153.62,157.78,123.62,125.67,116.37,174.53,141.88,129.6
450.0,147.57,121.43,153.73,157.82,124.08,125.08,116.63,174.72,141.47,129.07
451.0,147.78,121.73,153.85,157.87,124.48,124.5,116.97,174.87,141.12,128.62
452.0,147.93,122.05,153.95,157.92,124.88,124.02,117.27,174.98,140.77,128.17
453.0,148.1,122.17,154.05,157.97,125.28,123.6,117.6,175.17,140.42,127.77
454.0,148.2,122.3,154.12,157.95,125.72,123.28,117.92,175.37,140.05,127.37
455.0,148.28,122.38,154.17,157.9,126.1,122.85,118.25,175.55,139.62,127.0
456.0,148.37,122.5,154.3,157.87,126.52,122.4,118.6,175.82,139.2,126.68
457.0,148.48,122.65,154.42,157.82,126.9,121.9,119.12,176.08,138.75,126.33
458.0,148.58,122.82,154.53,157.82,127.27,121.42,119.57,176.3,138.28,125.93
459.0,148.65,122.98,154.57,157.85,127.87,120.88,120.07,176.52,137.72,125.57
460.0,148.72,123.12,154.77,157.88,128.43,120.35,120.55,176.7,137.18,125.18
461.0,148.82,123.25,154.95,157.92,128.98,119.78,120.88,176.85,136.62,124.82
462.0,149.02,123.4,155.12,158.02,129.57,119.2,121.2,176.98,136.03,124.48
463.0,149.15,123.53,155.3,158.08,130.2,118.67,121.55,177.07,135.45,123.87
464.0,149.17,123.73,155.53,158.12,130.85,118.15,121.9,177.13,134.85,123.2
465.0,149.22,123.78,155.72,158.12,131.52,117.65,122.2,177.2,134.4,122.67
466.0,149.25,123.87,155.9,158.1,132.25,117.15,122.62,177.25,133.97,122.05
467.0,149.27,124.03,156.07,158.07,133.08,116.65,123.05,177.33,133.52,121.45
468.0,149.27,124.18,156.25,158.0,133.92,116.17,123.43,177.42,133.07,120.83
469.0,149.23,124.38,156.45,157.97,134.77,115.72,123.83,177.47,132.78,120.23
470.0,149.03,124.58,156.7,157.82,135.55,115.22,124.32,177.63,132.65,119.65
471.0,148.87,124.78,156.93,157.62,136.33,114.77,124.65,177.77,132.53,119.05
472.0,148.68,125.02,157.15,157.38,137.15,114.32,124.93,177.88,132.42,118.57
473.0,148.53,125.2,157.43,157.2,138.07,113.88,125.35,177.98,132.33,118.17
474.0,148.42,125.52,157.65,156.88,139.0,113.52,125.73,178.12,132.23,117.75
475.0,148.33,125.87,157.87,156.55,139.93,113.15,126.0,178.28,132.17,117.37
476.0,148.28,126.2,158.02,156.45,141.0,112.77,126.27,178.38,132.17,117.0
477.0,148.23,126.55,158.12,156.35,141.32,112.35,126.5,178.47,132.27,116.6
478.0,148.22,126.9,158.25,156.25,141.63,112.05,126.82,178.53,132.37,116.22
479.0,148.18,127.35,158.4,156.23,141.9,111.8,127.13,178.6,132.52,115.82
480.0,148.07,127.8,158.45,156.1,142.13,111.53,127.52,178.67,132.68,115.62
481.0,147.98,128.27,158.55,155.95,142.32,111.33,127.9,178.6,132.87,115.25
482.0,147.85,128.75,158.8,155.72,142.53,111.13,128.3,178.55,133.12,115.05
483.0,147.72,129.2,159.0,155.55,142.73,110.98,128.73,178.45,133.33,114.88
484.0,147.52,129.6,158.95,155.37,142.92,110.92,129.08,178.37,133.53,114.67
485.0,147.33,130.0,158.93,155.22,143.08,110.78,129.5,178.3,133.78,114.48
486.0,147.15,130.27,158.97,155.05,143.28,110.58,129.82,178.2,134.12,114.28
487.0,146.93,130.5,158.78,154.8,143.47,110.45,130.1,177.95,134.47,114.12
488.0,146.73,130.7,158.48,154.58,143.7,110.3,130.38,177.7,134.8,114.0
489.0,146.52,130.8,158.18,154.42,143.92,110.15,130.67,177.52,135.12,113.87
490.0,146.3,130.9,157.95,154.27,144.17,110.08,131.13,177.5,135.32,113.78
491.0,146.07,131.0,157.6,154.23,144.37,110.02,131.67,177.5,135.48,113.87
492.0,145.58,131.12,157.23,154.15,144.55,110.02,132.23,177.43,135.43,114.0
493.0,145.05,131.3,156.85,153.95,144.68,110.03,132.72,177.37,135.42,114.1
494.0,144.5,131.5,156.6,153.73,144.83,110.02,133.28,177.25,135.38,114.17
495.0,144.0,131.65,156.35,153.47,145.05,110.0,133.85,177.12,135.3,114.22
496.0,143.52,131.83,156.08,153.23,145.3,110.07,134.38,177.0,135.22,114.27
497.0,142.98,132.0,155.83,152.87,145.53,110.17,134.92,176.9,135.17,114.3
498.0,142.5,132.25,155.65,152.52,145.62,110.27,135.52,176.48,135.13,114.37
499.0,142.03,132.42,155.4,152.17,145.7,110.35,136.17,176.0,135.15,114.4
500.0,141.62,132.53,155.13,151.82,145.8,110.45,136.83,175.67,135.2,114.52
501.0,141.23,132.68,154.85,151.5,145.92,110.6,137.52,175.4,135.25,114.62
502.0,140.87,132.87,154.53,151.23,146.05,110.8,138.17,175.1,135.28,114.73
503.0,140.52,133.17,154.27,150.98,146.15,111.0,138.77,174.77,135.45,114.8
504.0,140.15,133.45,154.03,150.78,146.32,111.22,139.58,174.4,135.63,114.78
505.0,139.78,133.73,153.82,150.6,146.42,111.45,140.4,173.93,135.73,114.73
506.0,139.55,134.03,153.57,150.72,146.47,111.7,141.23,173.43,135.8,114.63
507.0,139.3,134.35,153.25,150.8,146.45,111.95,142.05,172.92,135.85,114.55
508.0,139.08,134.72,152.9,150.9,146.43,112.25,142.88,172.42,135.92,114.45
509.0,138.87,135.0,152.43,151.02,146.43,112.53,143.73,171.83,136.02,114.33
510.0,138.68,135.27,151.88,151.15,146.43,112.8,144.85,171.27,136.12,114.28
511.0,138.55,135.57,151.42,151.28,146.4,113.05,146.0,170.7,136.17,114.25
512.0,138.45,135.83,150.97,151.43,146.35,113.17,147.15,170.13,136.37,114.22
513.0,138.38,136.12,150.52,151.55,146.47,113.27,148.3,169.53,136.57,114.17
514.0,138.35,136.57,150.2,151.72,146.53,113.35,149.47,168.92,136.75,114.13
515.0,138.33,137.0,149.92,151.88,146.65,113.45,150.65,168.38,137.0,114.1
516.0,138.33,137.45,149.58,152.08,146.72,113.48,151.87,167.8,137.25,114.03
517.0,138.4,137.82,149.27,152.28,146.75,113.53,153.03,167.15,137.52,114.05
518.0,138.47,138.18,148.9,152.38,146.83,113.58,154.23,166.37,137.83,114.02
519.0,138.58,138.57,148.62,152.47,146.87,113.72,155.38,165.53,138.27,113.93
520.0,138.73,138.98,148.28,152.53,146.95,113.83,156.53,164.82,138.67,113.88
521.0,138.93,139.37,147.98,152.82,147.08,113.95,157.65,164.13,139.08,113.85
522.0,139.13,139.75,147.68,153.03,147.22,114.03,158.77,163.43,139.47,113.8
523.0,139.35,140.15,147.38,153.27,147.33,114.12,159.83,162.73,139.88,114.07
524.0,139.73,140.53,147.08,153.52,147.43,114.18,160.82,162.1,140.32,114.28
525.0,140.08,141.03,146.68,153.73,147.55,114.2,161.82,161.48,140.95,114.47
526.0,140.43,141.52,146.25,153.73,147.63,114.22,162.82,160.7,141.6,114.65
527.0,140.8,141.98,145.78,154.02,147.65,114.25,163.8,159.9,142.28,114.83
528.0,141.17,142.52,145.18,154.55,147.72,114.25,164.75,159.12,142.98,114.92
529.0,141.53,143.02,144.42,155.1,147.73,114.2,165.72,158.32,143.72,115.0
530.0,142.0,143.53,143.63,155.77,147.77,114.17,166.62,157.3,144.27,115.1
531.0,142.4,144.05,142.87,156.47,147.85,113.98,167.43,156.33,144.77,115.25
532.0,142.75,144.57,142.15,157.22,147.92,113.83,168.28,155.38,145.25,115.37
533.0,143.1,145.08,141.43,157.97,147.98,113.68,169.05,154.43,145.92,115.4
534.0,143.45,145.58,140.78,158.85,148.03,113.48,169.83,153.38,146.57,115.48
535.0,143.78,146.08,140.12,159.7,148.08,113.25,170.55,152.3,147.17,115.6
536.0,144.08,146.6,139.48,160.58,148.13,113.0,171.32,151.22,147.95,115.77
537.0,144.42,147.15,138.92,161.45,148.17,112.83,172.07,150.17,148.72,115.95
538.0,144.77,147.68,138.3,162.27,148.25,112.55,172.73,149.12,149.3,116.15
539.0,145.12,148.2,137.65,163.13,148.35,112.28,173.4,148.05,149.88,116.33
540.0,145.45,148.68,137.0,164.03,148.45,112.08,174.1,146.98,150.45,116.53
541.0,145.78,149.2,136.38,164.95,148.53,111.78,174.75,146.03,150.88,116.83
542.0,146.08,149.67,135.63,165.98,148.65,111.48,175.43,145.03,151.25,116.98
543.0,146.4,150.12,134.98,166.9,148.82,111.18,176.1,144.05,151.65,117.08
544.0,146.78,150.5,134.58,167.87,149.0,110.78,176.92,143.05,152.03,117.17
545.0,147.17,150.85,134.2,168.77,149.18,110.43,177.65,142.08,152.35,117.22
546.0,147.47,151.17,133.73,169.6,149.37,110.2,178.4,141.08,152.63,117.32
547.0,147.67,151.35,133.35,170.52,149.53,109.97,178.63,140.23,152.88,117.43
548.0,147.85,151.47,132.88,171.35,149.7,109.75,178.75,139.38,153.12,117.52
549.0,148.05,151.53,132.48,172.12,149.9,109.55,178.88,138.57,153.35,117.55
550.0,148.23,151.63,131.92,172.9,150.08,109.27,178.78,137.8,153.6,117.57
551.0,148.5,151.78,131.42,173.57,150.28,109.1,178.6,137.03,153.87,117.4
552.0,148.82,151.9,130.93,174.28,150.45,108.87,178.37,136.47,154.28,117.23
553.0,149.33,151.93,130.5,175.03,150.7,108.63,178.15,135.92,154.73,117.07
554.0,149.9,152.02,129.92,175.83,150.95,108.42,177.83,135.35,155.17,116.97
555.0,150.45,152.07,129.32,176.6,151.2,108.17,177.52,134.77,155.62,116.93
556.0,151.0,151.97,128.78,177.37,151.48,107.83,177.18,134.18,156.05,116.9
557.0,151.55,151.87,128.25,178.28,151.78,107.5,176.82,133.62,156.38,116.92
558.0,152.1,151.62,127.75,179.18,152.05,107.2,176.6,133.08,156.7,116.9
559.0,152.65,151.45,127.32,180.12,152.32,106.95,176.32,132.55,156.95,116.87
560.0,153.18,151.33,126.92,181.08,152.52,106.65,176.02,132.05,157.17,116.82
561.0,153.68,151.15,126.53,182.0,152.73,106.42,175.67,131.6,157.38,116.75
562.0,154.15,151.02,126.17,182.88,152.95,106.23,175.33,131.17,157.53,116.68
563.0,154.57,150.87,125.72,183.73,153.2,106.03,175.03,130.73,157.53,116.62
564.0,155.0,150.7,125.35,184.42,153.43,105.87,174.45,130.37,157.48,116.65
565.0,155.38,150.7,125.02,185.15,153.67,105.73,173.85,130.03,157.5,116.7
566.0,155.67,150.67,124.65,185.58,153.98,105.62,173.25,129.73,157.53,116.78
567.0,155.97,150.58,124.3,186.03,154.32,105.62,172.67,129.48,157.6,116.87
568.0,156.23,150.52,123.97,186.47,154.67,105.57,172.1,129.15,157.63,116.98
569.0,156.47,150.48,123.77,186.88,155.0,105.7,171.55,128.85,157.63,117.1
570.0,156.62,150.48,123.6,187.28,155.3,105.88,170.68,128.57,157.67,117.18
571.0,156.73,150.48,123.4,187.68,155.65,106.13,169.78,128.35,157.75,117.22
572.0,156.83,150.5,123.17,188.03,156.02,106.4,168.88,128.08,157.67,117.25
573.0,156.9,150.53,122.92,188.37,156.4,106.73,168.05,127.8,157.62,117.33
574.0,156.95,150.42,122.65,188.67,156.82,107.05,167.2,127.48,157.58,117.37
575.0,156.92,150.32,122.35,188.92,157.25,107.43,166.33,127.18,157.57,117.35
576.0,156.88,150.2,122.07,189.08,157.67,107.85,165.6,127.0,157.55,117.3
577.0,156.73,150.15,121.75,189.25,158.05,108.27,164.77,126.82,157.52,117.17
578.0,156.63,150.08,121.45,189.47,158.4,108.72,163.97,126.73,157.43,117.07
579.0,156.52,150.03,121.13,189.65,158.78,109.15,163.15,126.72,157.42,117.02
580.0,156.38,149.93,120.8,189.8,159.35,109.55,162.5,126.63,157.35,117.05
581.0,156.2,149.8,120.43,189.73,159.88,109.98,161.93,126.53,157.25,117.0
582.0,155.73,149.7,120.07,189.57,160.4,110.43,161.35,126.55,157.17,116.98
583.0,155.3,149.62,119.68,189.25,161.08,110.87,160.75,126.62,157.03,116.98
584.0,154.9,149.55,119.33,188.88,161.75,111.28,160.17,126.63,156.87,117.02
585.0,154.48,149.65,119.1,188.4,162.38,111.73,159.37,126.7,156.55,117.07
586.0,154.1,149.75,118.9,188.17,163.0,112.17,158.57,126.93,156.07,117.12
587.0,153.77,149.9,118.75,187.7,163.62,112.5,157.72,127.22,155.53,117.17
588.0,153.43,150.07,118.73,186.98,164.2,112.87,156.92,127.52,155.02,117.3
589.0,153.13,150.22,118.88,186.27,164.8,113.25,156.1,127.82,154.5,117.33
590.0,152.78,150.33,119.05,185.55,165.38,113.65,155.33,128.18,154.0,117.3
591.0,152.58,150.42,119.18,184.78,165.92,114.18,154.63,128.52,153.48,117.22
592.0,152.42,150.47,119.3,184.02,166.42,114.72,153.95,128.93,152.98,117.12
593.0,152.35,150.55,119.37,183.25,166.87,115.28,153.25,129.32,152.3,117.02
594.0,152.23,150.45,119.43,182.48,167.3,115.87,152.55,129.82,151.6,116.8
595.0,152.17,150.35,119.45,181.7,167.75,116.48,151.85,130.3,150.95,116.58
596.0,152.12,150.25,119.48,180.87,168.23,117.13,151.15,130.57,150.03,116.3
597.0,152.03,150.12,119.47,180.08,168.73,117.77,150.43,130.85,149.17,116.0
598.0,151.92,150.03,119.45,179.32,169.17,118.4,149.78,131.13,148.43,115.72
599.0,151.77,149.95,119.42,178.52,169.62,119.0,149.12,131.43,147.85,115.48
600.0,151.67,149.88,119.45,177.75,170.08,119.55,148.33,131.77,147.33,115.22
601.0,151.57,149.75,119.48,176.97,170.57,120.13,147.6,132.07,146.95,114.83
602.0,151.47,149.68,119.52,176.18,171.0,120.55,146.85,132.42,146.57,114.6
603.0,151.38,149.62,119.52,175.43,171.35,121.03,146.03,132.78,146.18,114.38
604.0,151.22,149.63,119.52,174.65,171.67,121.52,145.08,133.22,146.0,114.18
605.0,151.03,149.65,119.48,173.88,171.98,121.97,144.17,133.62,145.87,113.97
606.0,150.93,149.73,119.55,173.13,172.3,122.37,143.3,134.02,145.73,113.73
607.0,150.97,149.9,119.7,172.12,172.63,122.72,142.98,134.42,145.62,113.47
608.0,151.0,150.12,120.02,171.2,172.92,123.05,142.75,134.78,145.48,113.18
